movie_title,movie_id,metascore,userscore,runtime,whole_cast_meta,principle_cast_meta,supporting_cast_meta,director_meta,writer_meta,producer_meta,principle_cast_user,supporting_cast_user,writers_user,whole_cast_user,director_user,producer_user,rls_season,rls_time_of_month,mpaa,genre,language,production_companies
Night Train to Lisbon,27989,30,6.6,111.0,61.7533860868476253,66.6396910279263220,58.1157967032967033,51.6071428571428572,69.0000000000000000,64.5714285714285714,7.218014705882352,6.922358058608059,7.3,7.1283596914471765,6.642857142857142,6.574999999999999,Fall,Beginning,R,"Mystery,                                          Thriller,                                          Romance",English,K5 International
CBGB,27990,30,6.2,101.0,52.0555448364271894,52.0583333333333333,51.0383718133718134,41.3333333333333333,41.3333333333333333,45.5625000000000000,6.946153846153846,6.799327867899295,6.8999999999999995,6.7815338615714555,6.8999999999999995,6.603571428571429,Fall,Beginning,R,"Drama,                                          History,                                          Music",English,Unclaimed Freight Productions
The Hangover Part III,27991,30,5.4,100.0,52.6069369710749021,51.8346585745081986,52.4722699467416118,43.8250000000000000,47.4623015873015873,53.7088334742180896,6.207221627578769,6.525538538035005,6.692328042328043,6.478799965459577,6.3025,6.557732459847845,Spring,End,R,Comedy,English,Legendary Pictures
Nature Calls,27992,30,4.1,79.0,51.8430967841682127,55.7250000000000000,51.4689084724799010,53.2857142857142857,57.4375000000000000,60.1319444444444445,6.7325,6.48873840445269,6.358333333333333,6.525036332714905,6.728571428571429,7.114351851851851,Fall,Beginning,R,Comedy,English,Muskat Filmed Properties
Alex Cross,27993,30,4.8,101.0,52.3140846036679370,47.4125000000000000,53.2539597657244716,46.3666666666666667,46.0288461538461539,52.2308235415378272,5.979090909090909,7.066830963154494,6.1619230769230775,6.939762752679419,6.354444444444444,6.74217032967033,Fall,Middle,PG13,"Action,                                          Mystery,                                          Thriller,                                          Crime","English, German",QED International
The Smurfs,27996,30,4.4,86.0,47.4896597967250141,47.3625000000000000,47.6447815968492660,48.0833333333333334,48.7321428571428572,56.0500000000000000,7.129791666666667,5.929835004177109,6.566071428571428,6.048969542362398,6.5,7.030833333333334,Summer,End,PG,"Fantasy,                                          Animation,                                          Family",English,Columbia Pictures
Zookeeper,27997,30,4.5,104.0,47.0649381499726327,44.0470599136058073,47.8526556776556777,58.8666666666666667,45.2967836257309942,42.0643171931919663,6.492411433172303,6.501521164021164,5.626580687830688,6.603050025413184,7.38422619047619,6.204419990599772,Summer,Beginning,PG,"Comedy,                                          Romance,                                          Family",English,Columbia Pictures
Grown Ups,28001,30,5.0,102.0,48.2808579574347595,47.7228412613027998,48.9432291666666667,44.6625000000000000,36.1029220779220779,43.4958054543732293,6.56278554778555,6.942946714743589,6.1237012987013,6.896400396585289,6.466666666666667,6.566127257227001,Summer,End,PG13,Comedy,English,Relativity Media
Marmaduke,28002,30,4.5,87.0,52.2355089355089355,54.2284774436090225,51.7462148962148962,58.2000000000000000,46.0500000000000000,43.3872549019607843,7.007424242424241,6.433937728937729,5.922142857142857,6.458141175064252,6.49,6.524229691876751,Spring,Beginning,PG,"Comedy,                                          Family",English,Twentieth Century Fox Film Corporation
Finding Bliss,28003,30,7.8,96.0,44.0009103641456583,35.6500000000000000,45.2440206851971558,41.0000000000000000,39.5000000000000000,35.1000000000000000,6.2250000000000005,6.151888601594484,8.6,6.304874449779912,8.2,7.01,Spring,Beginning,R,"Comedy,                                          Romance",English,LightShow Entertainment
Oh My God,28004,30,6.6,93.0,60.0666666666666667,56.9230769230769231,61.8472222222222222,62.7500000000000000,62.7500000000000000,47.5833333333333334,8.038461538461538,7.298611111111111,7.15,7.441965811965811,7.15,7.175000000000001,Fall,Middle,NR,Documentary,English,Rodger Pictures
Saw VI,28005,30,6.4,90.0,42.6255411255411255,37.3000000000000000,43.8883116883116883,33.8333333333333334,37.1666666666666667,38.0428571428571429,6.95,6.535194805194805,6.68125,6.494949494949495,7.050000000000001,6.584835164835164,Fall,End,R,"Mystery,                                          Thriller,                                          Horror",English,Twisted Pictures
The Final Destination,28006,30,4.9,82.0,47.2534013605442177,48.0000000000000000,45.8750000000000000,41.0000000000000000,35.6250000000000000,40.2722222222222222,6.6,6.991161616161616,6.0,6.756709956709956,7.4,5.7843888888888895,Summer,End,R,"Thriller,                                          Horror",English,New Line Cinema
The Marc Pease Experience,28007,30,4.6,84.0,56.3668250768049155,57.8293333333333333,53.8809523809523810,60.8750000000000000,66.5000000000000000,58.2179487179487179,7.035714285714286,6.607738095238095,7.125,6.7563955026455025,7.1625,6.893397435897436,Summer,End,PG13,Comedy,English,Groundswell Productions
The Unborn,28008,30,5.1,88.0,54.3937844611528822,51.7539682539682540,55.0442307692307692,45.8571428571428572,53.5555555555555556,41.7534013605442177,7.281944444444445,6.435092185592185,6.955555555555555,6.543793148028444,5.633333333333333,6.4156462585034015,Winter,Beginning,PG13,"Mystery,                                          Thriller,                                          Horror","English, Hebrew",Relativity Media
The Spirit,28009,30,7.6,103.0,50.8047619047619048,48.6007936507936508,51.9933862433862434,74.0000000000000000,60.2000000000000000,52.0761904761904762,7.035833333333334,6.865291005291006,6.720000000000001,6.818520923520924,8.8,6.639404761904763,Winter,End,PG13,"Action,                                          Drama,                                          Thriller,                                          Fantasy,                                          Crime","English, French",Lionsgate
Punisher: War Zone,28010,30,6.0,103.0,50.7819073783359498,44.5000000000000000,51.6700026164311879,55.0000000000000000,66.9761904761904762,47.4937500000000000,7.425000000000001,6.831534536891682,7.682142857142858,6.878082155939301,8.5,6.6224277275012575,Fall,Beginning,R,"Action,                                          Drama,                                          Thriller,                                          Crime",English,Lionsgate
The Texas Chainsaw Massacre: The Beginning,28014,30,6.1,91.0,49.1259740259740260,45.8750000000000000,50.9476190476190476,42.8437500000000000,50.7500000000000000,48.2099173553719008,6.474999999999999,7.093333333333334,7.541666666666667,6.948148148148148,5.2875,6.056446280991736,Fall,Beginning,R,"Thriller,                                          Horror",English,New Line Cinema
Surviving Eden,28016,30,8.3,89.0,53.5729166666666667,59.8333333333333333,51.4880952380952381,48.0000000000000000,48.0000000000000000,52.1111111111111111,7.294444444444445,6.698888888888891,8.6,6.937142857142858,8.6,7.85,Summer,End,NR,Comedy,English,Cineville
Daltry Calhoun,28018,30,7.7,100.0,52.0270833333333333,50.6714285714285714,52.2813852813852814,77.1666666666666667,56.6250000000000000,59.6250000000000000,6.987619047619048,7.334809523809524,7.949999999999999,7.211022727272726,8.633333333333333,8.208333333333332,Fall,End,PG13,"Drama,                                          Comedy",English,Miramax Films
The Pacifier,28020,30,5.5,95.0,50.2029239766081871,59.8833333333333333,50.7277777777777778,35.6666666666666667,43.8333333333333333,44.6432748538011696,7.466666666666666,7.005128205128206,4.7,7.049768518518518,6.3,6.458814814814815,Winter,Beginning,PG,"Action,                                          Drama,                                          Thriller,                                          Comedy,                                          Family","English, Korean",Spyglass Entertainment
Exorcist: The Beginning,28022,30,5.0,114.0,62.4269230769230769,71.7000000000000000,59.3806818181818182,46.6875000000000000,58.8750000000000000,48.6884210526315789,6.706666666666666,7.14040404040404,7.0,7.223663003663005,7.0125,7.506666666666668,Summer,Middle,R,"Thriller,                                          Horror",English,Morgan Creek Productions
She Hate Me,28023,30,8.9,138.0,58.0774208925994640,65.9650000000000000,54.0517530088958660,64.2647058823529412,64.4090909090909091,60.5526315789473684,7.353583333333333,7.014213762428049,5.518749999999999,7.113010484167317,5.573076923076922,6.954999999999999,Summer,End,R,"Drama,                                          Comedy","English, German, Spanish",40 Acres & A Mule Filmworks
The League of Extraordinary Gentlemen,28027,30,5.6,110.0,55.2164266767715044,60.0952380952380952,56.4429487179487179,45.0000000000000000,54.0000000000000000,55.6237179487179487,7.492424242424242,7.802179487179488,5.3,7.7408257684344655,8.7,7.435416666666667,Summer,Middle,PG13,"Action,                                          Sci-Fi,                                          Fantasy","English, German, Italian",Twentieth Century Fox Film Corporation
Gods and Generals,28028,30,6.2,219.0,55.0801126964433416,52.0634920634920635,61.9474358974358974,64.0000000000000000,83.0000000000000000,53.6984126984126984,7.349702380952382,7.779987179487182,8.55,7.632644628099174,8.2,6.766837606837606,Winter,End,PG13,"Action,                                          Drama,                                          History,                                          War",English,Turner Pictures (I)
Knockaround Guys,28030,30,1.4,92.0,57.4133987807064730,46.3034188034188034,60.6840964590964591,69.0000000000000000,59.7500000000000000,56.5568555008210181,6.868611111111112,7.00982905982906,7.3374999999999995,6.976153846153846,7.933333333333334,7.0565798733286424,Fall,Middle,R,"Drama,                                          Thriller,                                          Comedy,                                          Crime",English,New Line Cinema
The Tuxedo,28031,30,1.9,98.0,51.8825068870523416,46.8888888888888889,48.3666666666666667,74.0000000000000000,63.0000000000000000,64.3668430335097002,7.0,7.061851851851852,7.6466666666666665,7.224838864838865,8.9,7.405467372134039,Fall,End,PG13,"Action,                                          Sci-Fi,                                          Thriller,                                          Comedy","English, Cantonese",DreamWorks SKG
Never Again,28032,30,3.0,98.0,56.2920702754036087,60.0857142857142857,50.3925518925518926,44.0000000000000000,78.0000000000000000,50.0000000000000000,7.495833333333333,7.250427350427351,8.2,7.364995421245421,8.6,8.6,Summer,Middle,R,"Comedy,                                          Romance",English,Five Minutes Before the Miracle
Queen of the Damned,28034,30,7.8,101.0,57.3111111111111111,58.1333333333333333,58.9270833333333333,53.0000000000000000,59.0000000000000000,46.4033333333333333,7.05,7.208333333333334,8.6,7.231111111111111,7.9,7.7446666666666655,Winter,End,R,"Fantasy,                                          Horror,                                          Music",English,Warner Bros. Pictures
Thirteen Ghosts,28038,30,4.8,91.0,59.1873015873015873,53.6000000000000000,59.2083333333333333,51.5000000000000000,39.7916666666666667,40.2500000000000000,6.243333333333334,7.545493197278911,6.3875,7.383650793650794,7.750000000000001,5.620672043010753,Fall,End,R,"Mystery,                                          Thriller,                                          Horror",English,Warner Bros. Pictures
The Replacements,28041,30,8.6,118.0,56.5278679653679654,54.5500000000000000,59.1212121212121212,45.2500000000000000,71.0000000000000000,56.1295454545454546,7.1691666666666665,6.843333333333333,4.1,6.883032708032707,7.75,7.066666666666666,Summer,Middle,PG13,"Sport,                                          Comedy","English, American Sign Language",Warner Bros. Pictures
